Unnamed: 0;Аналитика;Код;Артикул;Количество;Себестоимость
20222.0;ЭРА колодка 2 гн. 10А (корпус негорючий PP, белый) KX-2  3244 650555;650555.0;lБ0028330;13;710.58
20223.0;ЭРА колодка 2 гн. 250В 16А земля (корпус негорючий PP, белый) KX-2e  3275 650556;650556.0;lБ0028339;10;742.8
20224.0;ЭРА колодка 3 гн. 10А (корпус негорючий PP, белый) KX-3  3251 650558;650558.0;lБ0028331;8;549.12
20225.0;ЭРА колодка 3 гн. 16А, земля (корпус негорючий PP, белый) KX-3e  3282 650559;650559.0;lБ0028338;13;1228.5
20226.0;ЭРА колодка 4 гн. 220В 16А, земля, выкл (корпус негорючий PP, белый) KX-4es 650564;650564.0;lБ0028344;5;784.25
20227.0;ЭРА колодка ОУ двойная 2 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 красная K-2e-RED 5049 (Турция) 723794;723794.0;lБ0044551;15;3276.12
20228.0;ЭРА колодка ОУ двойная 2 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 черная K-2e-B 4837 (Турция) 723793;723793.0;lБ0044544;18;3835.21
20229.0;ЭРА колодка ОУ тройная 3 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 красная K-3e-RED 5070 (Турция) 723796;723796.0;lБ0044552;20;5586.32
20230.0;ЭРА колодка ОУ тройная 3 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 черная K-3e-B 4868 (Турция) 723795;723795.0;lБ0044545;21;5710.48
20231.0;ЭРА колодка ОУ четверная 4 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 красная K-4e-RED 5100(Турция) 723798;723798.0;lБ0044553;8;3519.36
20232.0;ЭРА колодка ОУ четверная 4 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 черная K-4e-B 4899 (Турция) 723797;723797.0;lБ0044546;10;4283
20233.0;ЭРА кор. распред. 240х195х90мм ОУ 5 вводов с крышкой серая IP55 KORv-240-195-90-5g 0059 763033;763033.0;lБ0047267;42;10746.36
20234.0;ЭРА коробка распред. 120х92х45мм СУ для полых стен с пласт. лапк. и крышкой IP20 KRP-120-92-45 9954 763102;763102.0;lБ0047262;10;481.8
20235.0;ЭРА коробка распред. 120х92х45мм СУ для твердых стен с крышкой IP20 KRT-120-92-70 9855 763107;763107.0;lБ0047257;50;1983
20236.0;ЭРА коробка распред. 120х92х70мм СУ для твердых стен с крышкой IP20 KRT-120-92-70 9879 763106;763106.0;lБ0047258;30;1305
20237.0;ЭРА коробка распред. 172х96х45мм СУ для твердых стен с крышкой IP20 KRT-172-96-45 9909 763105;763105.0;lБ0047259;5;291.3
20238.0;ЭРА коробка распред. 80х40мм СУ для твердых стен с крышкой IP20 KRT-80-40 9817 763109;763109.0;lБ0047255;50;966
20239.0;ЭРА коробка распред. 92х92х45мм СУ для полых стен с пласт. лапк. и крышкой IP20 KRP-92-92-45 9930 763103;763103.0;lБ0047261;10;310.2
20240.0;ЭРА коробка распред. 92х92х45мм СУ для твердых стен с крышкой IP20 KRT-92-92-45 9831 763108;763108.0;lБ0047256;25;651
20241.0;ЭРА крепеж настенный для светильников НТУ WMU1 9515 818164;818164.0;lБ0048084;20;3482.4
20242.0;ЭРА Крепеж-клипса (черный) для трубы d20мм 5187 5170 715210;715210.0;lБ0044176;100;180
20243.0;ЭРА Крепеж-клипса (черный) для трубы d32мм 5248 5231 715214;715214.0;lБ0044178;700;2184
20244.0;ЭРА кронштейн для уличн. консоль. св-ка с перем.углом(рег) 230х150х120 d48mm SPP-AC2-0-230-048 0789 784315;784315.0;lБ0047649;2;567
20245.0;ЭРА ночник св/д 1W котик белый NLED-467-1W-W 1337 813527;813527.0;lБ0052814;1;1258.52
20246.0;ЭРА ночник св/д детский NN-603 0.5W пластик, белый, 220V, фотосенсор NN-603-LS-W 575202;575202.0;lБ0019095;1;106.02
20247.0;ЭРА ночник св/д детский NN-605 0.5W пластик, белый, 220V, фотосенсор NN-605-LS-W 575211;575211.0;lБ0019097;6;752.4
20248.0;ЭРА ночник св/д детский NN-606 0.5W пластик, зеленый, 220V, фотосенсор NN-606-LS-GR 575212;575212.0;lБ0019098;1;125.4
20249.0;ЭРА ночник св/д детский NN-608 0.5W пластик, зеленый, 220V, выкл. NN-608-SW-GR 575214;575214.0;lБ0019100;2;232.56
20250.0;ЭРА ночник св/д детский NN-609 0.5W пластик, желтый, 220V, выкл. NN-609-SW-Y 575215;575215.0;lБ0019101;1;116.28
20251.0;ЭРА ночник св/д детский NN-619 0.5W RGB пластик, белый, 220V, фотосенсор NN-619-LS-W 575217;575217.0;lБ0019103;2;414.98
20252.0;ЭРА Патрон пластик E27 с клеммной колодкой, белый 8418 730857;730857.0;lБ0043676;106;4057.68
20253.0;ЭРА Патрон пластик E27 с клеммной колодкой, черный 8449 730855;730855.0;lБ0043677;60;2296.8
20254.0;ЭРА подставка-переноска (стойка) для св/д прожекторов до 50W металл 641442;641442.0;lБ0029130;3;1047.96
20255.0;ЭРА прожектор св/д 100W (8000lm) 6500K 6K LPR-023-0-65K-100 185х176х37 6189 804921;804921.0;lБ0052026;11;5652.45
20256.0;ЭРА прожектор св/д 20W(1600lm) 6500K 6K 100x130x45 датчик движ. Регулир. LPR-041-2-65K-020 2553 711761;711761.0;lБ0043585;2;928.6
20257.0;ЭРА прожектор св/д 30W(2400lm) 6500K 6K 135x148x45 датчик движ. регулир. LPR-041-2-65K-030 2638 711762;711762.0;lБ0043586;2;1236.42
20258.0;ЭРА прожектор св/д 50W (4000lm) 6500K 6K LPR-023-0-65K-050 150х145х24 4680 804919;804919.0;lБ0052024;14;3902.84
20259.0;ЭРА прожектор св/д 50W(4000lm) 6500K 6K 160x184x45 датчик движ. регулир. LPR-041-2-65K-050 3673 711763;711763.0;lБ0043587;5;4216.7
20260.0;ЭРА прожектор св/д 70W (5600lm) 6500K 6K LPR-023-0-65K-070 165х160х35 5489 804920;804920.0;lБ0052025;8;2909.28
20261.0;ЭРА прожектор св/д уличный на солн. бат. 150W(1500lm) 5000K 6K с датч. движения ПДУ IP65 8768 775178;775178.0;lБ0049548;2;8599.08
20262.0;ЭРА прожектор св/д уличный на солн. бат. 20W(350lm) 5000K 6K с датч. движения ПДУ IP65 8478 775175;775175.0;lБ0049545;5;6178.2
20263.0;ЭРА прожектор св/д уличный на солн. бат. 50W(360lm) 5000K 6K с датч. движения ПДУ IP65 8645 775176;775176.0;lБ0049546;3;5431.68
20264.0;ЭРА разветвитель (тройник) 2 роз. 10A плоский, белый (пластик премиум) SPx-2-W (РФ) 9873 805770;805770.0;lБ0053480;17;1375.98
20265.0;ЭРА разветвитель (тройник) 2 роз. 10А плоский, черный (пластик премиум) SPx-2-B (РФ) 59720 838251;838251.0;lБ0059720;8;647.52
20266.0;ЭРА разветвитель (тройник) 2 роз. 16A белый (поликарбонат) SP-2-W 1611 684033;684033.0;lC0045520;14;1950.6
20267.0;ЭРА разветвитель (тройник) 2 роз. 16А белый, земля, шторки (линейный) SP-2e-W 410529;410529.0;lC0045528;2;395.66
20268.0;ЭРА разветвитель (тройник) 3 роз. (слон. кость) SP-3-I 684034;684034.0;lБ0017018;4;714.98
20269.0;ЭРА разветвитель (тройник) 3 роз. 10A плоский белый (пластик премиум) SPx-3-W (РФ) 9903 805771;805771.0;lБ0053481;22;2834.26
20270.0;ЭРА разветвитель (тройник) 3 роз. 16A белый (поликарбонат) SP-3-W 1642 684035;684035.0;lC0045527;5;893.72
20271.0;ЭРА разветвитель (тройник) 3 роз. 16А белый, земля, шторки (линейный) SP-3e-W 410530;410530.0;lC0045529;5;1296.33
20272.0;ЭРА разветвитель (тройник) 3 роз. 16А сл. кость, земля, шторки (линейный) SP-3e-I 410807;410807.0;lБ0002370;2;518.04
20273.0;ЭРА разветвитель (тройник) 4 роз. 16А белый (тройник, куб, T-образный) SP-4-W 457488;457488.0;lБ0005103;15;2806.33
20274.0;ЭРА разветвитель (тройник) 4 роз. 16А сл. кость (тройник, куб, T-образный) SP-4-I 475373;475373.0;lБ0008206;3;561.27
20275.0;ЭРА разветвитель (тройник) 4 роз. 16А черный  (тройник, куб, T-образный) SP-4-B 475310;475310.0;lБ0008207;3;561.27
20276.0;ЭРА розетка прямая 1 гн. с загл. каучук 2Р+РЕ 1х16А 220-240V IP44 красная K-1e-RED-IP44 5018 (Турция 723792;723792.0;lБ0044550;11;1658.03
20277.0;ЭРА розетка прямая 1 гн. с загл. каучук 2Р+РЕ 1х16А 220-240V IP44 черная K-1e-B-IP44 4806 (Турция) 723791;723791.0;lБ0044543;6;859.02
20278.0;ЭРА св-к накл. спот Gx53 MAX12W 220V 85х80мм алюминий черный/белый OL9 GX53 BK/WH 7824 769640;769640.0;lБ0048542;6;1920
20279.0;ЭРА св-к НБП 04-60-001 Акватермо алюм/стекло 60W E27 212х105 овал белый IP54 2942 818156;818156.0;lБ0048423;5;1719.9
20280.0;ЭРА св-к св/д ЖКХ 12W (1140lm) 6500К 6K круг 155х52 IP65 SPB-201-0-65К-012 9601 761249;761249.0;lБ0047620;5;651.3
20281.0;ЭРА св-к св/д ЖКХ 12W(1140lm) 4000К 4K круг 155х52 белый IP65 SPB-201-0-40К-012 9564 761246;761246.0;lБ0047619;5;651.3
20282.0;ЭРА св-к св/д уличн. консоль на солн. бат., SMD, 40W(700lm)5000K, датч.движ, ПДУ,IP65 3462 730915;730915.0;lБ0046799;2;5470.68
20283.0;ЭРА св-к св/д уличн. консоль на солн. бат.,COB, 60W(1100lm) 5000K датч.движ, ПДУ, IP65 3387 730916;730916.0;lБ0046795;2;7786.68
20284.0;ЭРА св-к св/д уличн. консоль на солн. бат.,COB,кроншт. 40W(750lm) 5000K датч.движ, ПДУ, IP66 3363 730920;730920.0;lБ0046794;2;5039.52
20285.0;ЭРА св-к св/д уличн. консоль на солн. бат.,SMD, 20W(400lm) 5000K датч.движ, ПДУ, IP65 3424 730922;730922.0;lБ0046797;2;4041.72
20286.0;ЭРА св-к св/д универс. 36W(3600lm) 6500K 595x595x19 призма драйв EMC IP40 4шт 3г. SPO-6-36-6K-P 5970 688650;688650.0;Б0039056;16;7235.17
20287.0;ЭРА св-к-ночник св/д ЛУНА 1W NLED-491-1W-W d150мм, 2режима, сенсор. диммер (Li акк., USB) 3485 713105;713105.0;lБ0043093;1;688.86
20288.0;ЭРА сет. удл. ПВС 2х1 2роз. 1.5м, 10А/2200Вт выкл. (корпус негорючий PP) U-2s-1.5m (РФ) 3992 768812;768812.0;lБ0044046;1;192.43
20289.0;ЭРА сет. удл. ПВС 2х1 3роз. 1.5м 10А/2200Вт (корпус негорючий PP) U-3-1.5m (РФ) 3534 650586;650586.0;lБ0028354;3;473.4
20290.0;ЭРА сет. удл. ПВС 2х1 3роз. 1.5м, 10А/2200Вт выкл. (корпус негорючий PP) U-3s-1.5m (РФ) 4050 768815;768815.0;lБ0044049;3;600.12
20291.0;ЭРА сет. удл. ПВС 2х1 3роз. 10м 10А/2200Вт (корпус негорючий PP) U-3-10m (РФ) 3572 650587;650587.0;lБ0028358;3;1522.32
20292.0;ЭРА сет. удл. ПВС 2х1 3роз. 3м, 10А/2200Вт выкл. (корпус негорючий PP) U-3s-3m (РФ) 4074 768816;768816.0;lБ0044050;-1;-247.86
20293.0;ЭРА сет. удл. ПВС 2х1 3роз. 5м 10А/2200Вт (корпус негорючий PP) U-3-5m (РФ) 3558 650589;650589.0;lБ0028356;9;2609.37
20294.0;ЭРА сет. удл. ПВС 2х1 3роз. 7м 10А/2200Вт (корпус негорючий PP) U-3-7m (РФ) 3565 650590;650590.0;lБ0028357;3;1141.98
20295.0;ЭРА сет. удл. ПВС 3х0.75 3роз. 5м 10А/2200Вт земля (корп негорючий PP) UX-3e-5m (РФ) замена 812653 724029;724029.0;lБ0038576;3;902.55
20296.0;ЭРА сет. удл. ПВС 3х0.75 3роз. 7м 10А/2200Вт земля (корпус негорючий PP) UX-3е-7m (РФ) 0289 715269;715269.0;lБ0038577;2;853.92
20297.0;ЭРА сет. удл. ПВС 3х0.75 3роз.10м 10А/2200Вт земля (корпус негорючий PP) UX-3е-10m (РФ) 0319 758763;758763.0;lБ0038578;3;1673.16
20298.0;ЭРА сет. удл. ПВС 3х1 3роз. 1.5м 16А/3500Вт земля (корпус негорючий PP) U-3e-1.5m (РФ) 2470 650616;650616.0;lБ0028369;3;653.4
20299.0;ЭРА сет. удл. ПВС 3х1 3роз. 3м 16А/3500Вт земля (корпус негорючий PP) U-3e-3m (РФ) 3664 650618;650618.0;lБ0028370;3;792.93
20300.0;ЭРА сет. удл. ПВС 3х1 3роз. 5м 16А/3500Вт земля (корпус негорючий PP) U-3e-5m (РФ) 3671 650621;650621.0;lБ0028371;6;2118
20301.0;ЭРА сет. удл. ПВС 3х1 3роз. 5м 16А/3500Вт земля, выкл (корпус негорючий PP) U-3es-5m (РФ) 37 650622;650622.0;lБ0028379;3;1191.48
20302.0;ЭРА сет. удл. ПВС 3х1 3роз. 7м 16А/3500Вт земля (корпус негорючий PP) U-3e-7m (РФ) 3688 650623;650623.0;lБ0028372;8;3654.34
20303.0;ЭРА сет. удл. ПВС 3х1 3роз.10м 16А/3500Вт земля (корпус негорючий PP) U-3e-10m (РФ) 3695 650617;650617.0;lБ0028373;2;1197.96
20304.0;ЭРА сет. удл. ПВС 3х1.5 3роз. 1.5м 16А/3500Вт земля (корпус негорючий PP) U-3e-1.5m (РФ) 9599 763279;763279.0;lБ0044031;5;1680.9
20305.0;ЭРА сет. удл. ПВС 3х1.5 3роз. 10м 16А/3500Вт земля (корпус негорючий PP) U-3e-10m (РФ) 9674 763280;763280.0;lБ0044035;5;4929.95
20306.0;ЭРА сет. удл. ПВС 3х1.5 3роз. 3м 16А/3500Вт земля (корпус негорючий PP) U-3e-3m (РФ) 9612 763281;763281.0;lБ0044032;8;3440.84
20307.0;ЭРА силовой удлинитель-шнур КГ 3x1.5 3роз. 5м 16А земля кауч IP44 UK-3e-3x1,5-5m-IP44(KG) 8203 834147;834147.0;lБ0057579;3;2835.44
20308.0;ЭРА скоба круглая пластиковая 12мм (уп. 50шт., цена за уп. ) 4430 808250;808250.0;lБ0038896;5;197.4
20309.0;ЭРА скоба круглая пластиковая 8мм (уп. 50шт., цена за уп. ) 4379 808247;808247.0;lБ0038893;15;375.3
20310.0;ЭРА скоба плоская пластиковая 10мм (уп. 50шт., цена за уп. ) 4690 808261;808261.0;lБ0038909;39;1046.88
20311.0;ЭРА скоба плоская пластиковая 12мм (уп. 50шт., цена за уп. ) 4713 808262;808262.0;lБ0038910;35;940.8
20312.0;ЭРА скоба плоская пластиковая 14мм (уп. 50шт., цена за уп. ) 4737 808263;808263.0;lБ0038911;20;836.4
20313.0;ЭРА скоба плоская пластиковая 8мм (уп. 50шт., цена за уп. ) 4652 808259;808259.0;lБ0038907;10;232.2
20314.0;ЭРА стандарт GX53 12W(960Lm) 6000K 6K 29х75 GX-12W-860-GX53 9027 765453;765453.0;lБ0048020;20;1218
20315.0;ЭРА стандарт GX53 7W(560Lm) 6000K 6K 22х75 8969 763749;763749.0;lБ0048018;10;468.6
20316.0;ЭРА стандарт MR16 GU5.3 220V 8W(640lm) 4000K 4K 50х46 MR16-8W-860-GU5.3 780661;780661.0;lБ0049071;20;1026
20317.0;ЭРА стандарт R50 E14 6W(500lm) 6000K 6K 88х50 R50-6W-860-E14 9119 763754;763754.0;lБ0048023;10;649.8
20318.0;ЭРА стандарт высокомощн. E27 20W(1600lm) 6500K 6K 144x80 POWER T80-20W-6500-E27 3665 642684;642684.0;lБ0027011;10;1109.4
20319.0;ЭРА стандарт высокомощн. E27 30W(2400lm) 4000K 4K 169x100/138x80 POWER T100-30W-4000-E27 2965 621197;621197.0;lБ0027003;3;470.01
20320.0;ЭРА стандарт высокомощн. E27 30W(2400lm) 6500K 6K 140х60 POWER T100-30W-6500-E27 9864 763788;763788.0;lБ0049597;15;2284.3
20321.0;ЭРА стандарт высокомощн. E27 30W(2400lm) 6500K 6K 180x80 POWER T100-30W-6500-E27 2972 635145;635145.0;lБ0027004;43;6736.71
20322.0;ЭРА стандарт высокомощн. E27 40W(3200lm) 4000K 4K 204x118 POWER T120-40W-4000-E27 2989 640758;640758.0;lБ0027005;20;4812.31
20323.0;ЭРА стандарт высокомощн. E27 40W(3200lm) 6500K 6K POWER 190х118 40W-6500 (замена ДРВ)3511 635146;635146.0;lБ0027006;87;20932.63
20324.0;ЭРА стандарт высокомощн. E27/E40 65W(5200lm) 6500K 6K 274x160 POWER T160-65W-6500 8304 654314;654314.0;lБ0027924;23;9739.3
20325.0;ЭРА стандарт высокомощн. E27/E40 85W(6800lm) 6500K 6K 274x140 POWER T140-85W-6500 4787 703553;703553.0;lБ0032088;4;2402.52
20326.0;ЭРА стандарт ЛОН A60 E27 11W(880lm) 6000K 6K 110x60 11w-860-E27 0270 656761;656761.0;lБ0031394;30;1504.8
20327.0;Лампа св/д ЭРА стандарт ЛОН A60 E27 13W(1040lm) 4000K 110x65 13W-840-E27 6087 557824;557824.0;lБ0020537;20;1140
20328.0;Лампа св/д ЭРА стандарт ЛОН A60 E27 15W(1300lm) 6000K 6K 124x60 A60 E27 15W-860-E27 0294 648370;648370.0;lБ0031396;50;3135
